,index,sent=positive,sent=negative
6889,esport,0.00022177846775621866,1.6342516883605768e-10
6890,moto,0.00022177846775621866,1.6342516883605768e-10
6891,vlogging,0.00022177846775621866,1.6342516883605768e-10
6892,bee,0.00022177846775621866,1.6342516883605768e-10
6893,heartbreaking,0.00022177846775621866,1.6342516883605768e-10
6894,channelkeep,0.00044355671373419144,1.6342516883605768e-10
6895,lyaerako,0.00022177846775621866,1.6342516883605768e-10
6896,knowledgeable,0.0006653349597121642,1.6342516883605768e-10
6897,rocking,0.00022177846775621866,1.6342516883605768e-10
6898,viedo,0.00022177846775621866,1.6342516883605768e-10
6899,valueable,0.00022177846775621866,1.6342516883605768e-10
6900,voiceless,0.00022177846775621866,1.6342516883605768e-10
6901,catchy,0.00022177846775621866,1.6342516883605768e-10
6902,dor,0.00022177846775621866,1.6342516883605768e-10
6903,bista,0.00022177846775621866,1.6342516883605768e-10
6904,disappear,0.00022177846775621866,1.6342516883605768e-10
6905,anthropology,0.00022177846775621866,1.6342516883605768e-10
6906,dorbahadurbista,0.00022177846775621866,1.6342516883605768e-10
6907,stoic,0.00022177846775621866,1.6342516883605768e-10
6908,quote,0.00022177846775621866,1.6342516883605768e-10
6909,myaan,0.00022177846775621866,1.6342516883605768e-10
6910,jhapa,0.00022177846775621866,1.6342516883605768e-10
6911,rajnitik,0.00022177846775621866,1.6342516883605768e-10
6912,bell,0.00022177846775621866,1.6342516883605768e-10
6913,contest,0.00044355671373419144,1.6342516883605768e-10
6914,fresh,0.00022177846775621866,1.6342516883605768e-10
6915,oven,0.00022177846775621866,1.6342516883605768e-10
6916,difficult,0.00022177846775621866,1.6342516883605768e-10
6917,videoinformation,0.00022177846775621866,1.6342516883605768e-10
6918,vodeo,0.00022177846775621866,1.6342516883605768e-10
6919,marijuana,0.00022177846775621866,1.6342516883605768e-10
6920,fascinatingly,0.00022177846775621866,1.6342516883605768e-10
6921,thinkyoutube,0.00022177846775621866,1.6342516883605768e-10
6922,hoss,0.00022177846775621866,1.6342516883605768e-10
6923,creatoryour,0.00022177846775621866,1.6342516883605768e-10
6924,brokeep,0.00022177846775621866,1.6342516883605768e-10
6925,dose,0.00022177846775621866,1.6342516883605768e-10
6926,documentry,0.00044355671373419144,1.6342516883605768e-10
6927,deposit,0.00022177846775621866,1.6342516883605768e-10
6928,voucher,0.00022177846775621866,1.6342516883605768e-10
6929,lagubitta,0.00022177846775621866,1.6342516883605768e-10
6930,bitiya,0.00022177846775621866,1.6342516883605768e-10
6931,sansthas,0.00022177846775621866,1.6342516883605768e-10
6932,udit,0.00022177846775621866,1.6342516883605768e-10
6933,jha,0.00022177846775621866,1.6342516883605768e-10
6934,bsr,0.00022177846775621866,1.6342516883605768e-10
6935,tip,0.0006653349597121642,1.6342516883605768e-10
6936,density,0.00022177846775621866,1.6342516883605768e-10
6937,noticed,0.00044355671373419144,1.6342516883605768e-10
6938,viral,0.00022177846775621866,1.6342516883605768e-10
6939,bagh,0.00022177846775621866,1.6342516883605768e-10
6940,creat,0.00022177846775621866,1.6342516883605768e-10
6941,transition,0.00044355671373419144,1.6342516883605768e-10
6942,ramaro,0.00044355671373419144,1.6342516883605768e-10
6943,hunuchh,0.00022177846775621866,1.6342516883605768e-10
6944,supa,0.00022177846775621866,1.6342516883605768e-10
6945,deurali,0.00022177846775621866,1.6342516883605768e-10
6946,raksha,0.00022177846775621866,1.6342516883605768e-10
6947,hunune,0.00022177846775621866,1.6342516883605768e-10
6948,chh,0.00022177846775621866,1.6342516883605768e-10
6949,milachh,0.00022177846775621866,1.6342516883605768e-10
6950,mila,0.00022177846775621866,1.6342516883605768e-10
6951,hunasakxu,0.00022177846775621866,1.6342516883605768e-10
6952,nagarye,0.00022177846775621866,1.6342516883605768e-10
6953,collateral,0.00022177846775621866,1.6342516883605768e-10
6954,lidaina,0.00022177846775621866,1.6342516883605768e-10
6955,bina,0.00044355671373419144,1.6342516883605768e-10
6956,aausar,0.00022177846775621866,1.6342516883605768e-10
6957,khelni,0.00022177846775621866,1.6342516883605768e-10
6958,gayo,0.00022177846775621866,1.6342516883605768e-10
6959,pauxa,0.00022177846775621866,1.6342516883605768e-10
6960,thaxa,0.00022177846775621866,1.6342516883605768e-10
6961,vanye,0.00022177846775621866,1.6342516883605768e-10
6962,payena,0.00022177846775621866,1.6342516883605768e-10
6963,lekhxa,0.00022177846775621866,1.6342516883605768e-10
6964,npl,0.00022177846775621866,1.6342516883605768e-10
6965,aau,0.00022177846775621866,1.6342516883605768e-10
6966,cooperative,0.00022177846775621866,1.6342516883605768e-10
6967,bagthiyo,0.00022177846775621866,1.6342516883605768e-10
6968,lida,0.00022177846775621866,1.6342516883605768e-10
6969,tetai,0.00022177846775621866,1.6342516883605768e-10
6970,liyo,0.00022177846775621866,1.6342516883605768e-10
6971,garu,0.00022177846775621866,1.6342516883605768e-10
6972,sensitive,0.00044355671373419144,1.6342516883605768e-10
6973,jigyasa,0.00022177846775621866,1.6342516883605768e-10
6974,bhayeka,0.00022177846775621866,1.6342516883605768e-10
6975,eshari,0.00022177846775621866,1.6342516883605768e-10
6976,mitar,0.00022177846775621866,1.6342516883605768e-10
6977,biyaje,0.00022177846775621866,1.6342516883605768e-10
6978,pakrau,0.00022177846775621866,1.6342516883605768e-10
6979,sajay,0.00022177846775621866,1.6342516883605768e-10
6980,hopinng,0.00022177846775621866,1.6342516883605768e-10
6981,sarhai,0.00022177846775621866,1.6342516883605768e-10
6982,lagchha,0.0006653349597121642,1.6342516883605768e-10
6983,clickable,0.00022177846775621866,1.6342516883605768e-10
6984,wide,0.00044355671373419144,1.6342516883605768e-10
6985,range,0.00022177846775621866,1.6342516883605768e-10
6986,thumbnailprevious,0.00022177846775621866,1.6342516883605768e-10
6987,cringe,0.00022177846775621866,1.6342516883605768e-10
6988,dekhekai,0.00022177846775621866,1.6342516883605768e-10
6989,woo,0.00022177846775621866,1.6342516883605768e-10
6990,sosad,0.00022177846775621866,1.6342516883605768e-10
6991,haram,0.00022177846775621866,1.6342516883605768e-10
6992,islam,0.00022177846775621866,1.6342516883605768e-10
6993,islamic,0.00022177846775621866,1.6342516883605768e-10
6994,hahah,0.00022177846775621866,1.6342516883605768e-10
6995,sunildarzeeshorts,0.00022177846775621866,1.6342516883605768e-10
6996,synthesis,0.00022177846775621866,1.6342516883605768e-10
6997,infuriated,0.00022177846775621866,1.6342516883605768e-10
6998,rumngad,0.00022177846775621866,1.6342516883605768e-10
6999,hindsight,0.00022177846775621866,1.6342516883605768e-10
7000,disaster,0.00044355671373419144,1.6342516883605768e-10
7001,portray,0.00022177846775621866,1.6342516883605768e-10
7002,devoid,0.00022177846775621866,1.6342516883605768e-10
7003,theneplaicomment,0.00022177846775621866,1.6342516883605768e-10
7004,host,0.00044355671373419144,1.6342516883605768e-10
7005,qna,0.00022177846775621866,1.6342516883605768e-10
7006,rukmangud,0.00022177846775621866,1.6342516883605768e-10
7007,katwal,0.0011088914516681095,1.6342516883605768e-10
7008,classgreat,0.00022177846775621866,1.6342516883605768e-10
7009,persongreat,0.00022177846775621866,1.6342516883605768e-10
7010,ccsubtitles,0.00022177846775621866,1.6342516883605768e-10
7011,message,0.0013306696976460822,1.6342516883605768e-10
7012,ve,0.00022177846775621866,1.6342516883605768e-10
7013,admirablecongratulations,0.00022177846775621866,1.6342516883605768e-10
7014,ramdom,0.00044355671373419144,1.6342516883605768e-10
7015,prepared,0.00022177846775621866,1.6342516883605768e-10
7016,deepesh,0.00022177846775621866,1.6342516883605768e-10
7017,duration,0.00044355671373419144,1.6342516883605768e-10
7018,incerese,0.00022177846775621866,1.6342516883605768e-10
7019,contains,0.00022177846775621866,1.6342516883605768e-10
7020,overwhelm,0.00022177846775621866,1.6342516883605768e-10
7021,comprehensive,0.00022177846775621866,1.6342516883605768e-10
7022,commenting,0.00022177846775621866,1.6342516883605768e-10
7023,dutykarma,0.00022177846775621866,1.6342516883605768e-10
7024,ideology,0.00044355671373419144,1.6342516883605768e-10
7025,katawal,0.00022177846775621866,1.6342516883605768e-10
7026,stoodup,0.00022177846775621866,1.6342516883605768e-10
7027,heartedly,0.00022177846775621866,1.6342516883605768e-10
7028,passion,0.00199600443558,1.6342516883605768e-10
7029,rookmangud,0.0006653349597121642,1.6342516883605768e-10
7030,prayer,0.00022177846775621866,1.6342516883605768e-10
7031,retire,0.00022177846775621866,1.6342516883605768e-10
7032,vest,0.00044355671373419144,1.6342516883605768e-10
7033,villian,0.00022177846775621866,1.6342516883605768e-10
7034,qualitative,0.00044355671373419144,1.6342516883605768e-10
7035,rookmantak,0.00022177846775621866,1.6342516883605768e-10
7036,habbit,0.00022177846775621866,1.6342516883605768e-10
7037,podcasters,0.00022177846775621866,1.6342516883605768e-10
7038,mankeep,0.00022177846775621866,1.6342516883605768e-10
7039,rukmangad,0.00022177846775621866,1.6342516883605768e-10
7040,katuwal,0.00022177846775621866,1.6342516883605768e-10
7041,collaborative,0.00022177846775621866,1.6342516883605768e-10
7042,prasant,0.00022177846775621866,1.6342516883605768e-10
7043,tamang,0.00022177846775621866,1.6342516883605768e-10
7044,goo,0.00022177846775621866,1.6342516883605768e-10
7045,nail,0.00044355671373419144,1.6342516883605768e-10
7046,baran,0.00022177846775621866,1.6342516883605768e-10
7047,yadav,0.00044355671373419144,1.6342516883605768e-10
7048,marvelous,0.00044355671373419144,1.6342516883605768e-10
7049,jobgodspeed,0.00022177846775621866,1.6342516883605768e-10
7050,potentiality,0.00022177846775621866,1.6342516883605768e-10
7051,thriller,0.00022177846775621866,1.6342516883605768e-10
7052,applaud,0.00022177846775621866,1.6342516883605768e-10
7053,reasearch,0.00022177846775621866,1.6342516883605768e-10
7054,progressive,0.00022177846775621866,1.6342516883605768e-10
7055,amazingkeep,0.00022177846775621866,1.6342516883605768e-10
7056,deeply,0.00022177846775621866,1.6342516883605768e-10
7057,former,0.00044355671373419144,1.6342516883605768e-10
7058,susila,0.00022177846775621866,1.6342516883605768e-10
7059,impeachment,0.00022177846775621866,1.6342516883605768e-10
7060,cj,0.00022177846775621866,1.6342516883605768e-10
7061,goin,0.00044355671373419144,1.6342516883605768e-10
7062,demonstrative,0.00022177846775621866,1.6342516883605768e-10
7063,tq,0.00022177846775621866,1.6342516883605768e-10
7064,hye,0.00022177846775621866,1.6342516883605768e-10
7065,occupy,0.00022177846775621866,1.6342516883605768e-10
7066,tudikhel,0.00022177846775621866,1.6342516883605768e-10
7067,trustee,0.00022177846775621866,1.6342516883605768e-10
7068,mahn,0.00022177846775621866,1.6342516883605768e-10
7069,regular,0.0008871132056901368,1.6342516883605768e-10
7070,socalled,0.00044355671373419144,1.6342516883605768e-10
7071,comidian,0.00022177846775621866,1.6342516883605768e-10
7072,swagat,0.00044355671373419144,1.6342516883605768e-10
7073,gyawali,0.0008871132056901368,1.6342516883605768e-10
7074,radom,0.00022177846775621866,1.6342516883605768e-10
7075,akhanda,0.00022177846775621866,1.6342516883605768e-10
7076,sudurpaschim,0.00022177846775621866,1.6342516883605768e-10
7077,confusion,0.00022177846775621866,1.6342516883605768e-10
7078,chaudary,0.00044355671373419144,1.6342516883605768e-10
7079,comingkeep,0.00022177846775621866,1.6342516883605768e-10
7080,defence,0.00022177846775621866,1.6342516883605768e-10
7081,ministry,0.00044355671373419144,1.6342516883605768e-10
7082,favourite,0.0008871132056901368,1.6342516883605768e-10
7083,prachande,0.00022177846775621866,1.6342516883605768e-10
7084,contentkeep,0.00022177846775621866,1.6342516883605768e-10
7085,presentr,0.00022177846775621866,1.6342516883605768e-10
7086,combo,0.00022177846775621866,1.6342516883605768e-10
7087,admirer,0.00022177846775621866,1.6342516883605768e-10
7088,analysisu,0.00022177846775621866,1.6342516883605768e-10
7089,journalist,0.00022177846775621866,1.6342516883605768e-10
7090,birendra,0.00022177846775621866,1.6342516883605768e-10
7091,bhattarai,0.00022177846775621866,1.6342516883605768e-10
7092,beauty,0.00022177846775621866,1.6342516883605768e-10
7093,uploading,0.0008871132056901368,1.6342516883605768e-10
7094,intense,0.00044355671373419144,1.6342516883605768e-10
7095,parchanda,0.00022177846775621866,1.6342516883605768e-10
7096,weapon,0.00044355671373419144,1.6342516883605768e-10
7097,pickup,0.00022177846775621866,1.6342516883605768e-10
7098,garteya,0.00022177846775621866,1.6342516883605768e-10
7099,accomplished,0.00022177846775621866,1.6342516883605768e-10
7100,tire,0.00022177846775621866,1.6342516883605768e-10
7101,autonomy,0.00022177846775621866,1.6342516883605768e-10
7102,loosing,0.00022177846775621866,1.6342516883605768e-10
7103,knowingly,0.00044355671373419144,1.6342516883605768e-10
7104,apf,0.00022177846775621866,1.6342516883605768e-10
7105,unexpected,0.00022177846775621866,1.6342516883605768e-10
7106,bhaktapur,0.00022177846775621866,1.6342516883605768e-10
7107,unaware,0.00022177846775621866,1.6342516883605768e-10
7108,portrait,0.00022177846775621866,1.6342516883605768e-10
7109,limelight,0.00022177846775621866,1.6342516883605768e-10
7110,declaration,0.00022177846775621866,1.6342516883605768e-10
7111,somewhat,0.00022177846775621866,1.6342516883605768e-10
7112,clarity,0.00044355671373419144,1.6342516883605768e-10
7113,crisply,0.00022177846775621866,1.6342516883605768e-10
7114,special,0.0006653349597121642,1.6342516883605768e-10
7115,neutral,0.00022177846775621866,1.6342516883605768e-10
7116,appoint,0.00022177846775621866,1.6342516883605768e-10
7117,ball,0.00022177846775621866,1.6342516883605768e-10
7118,pity,0.00022177846775621866,1.6342516883605768e-10
7119,backstory,0.00022177846775621866,1.6342516883605768e-10
7120,balance,0.00044355671373419144,1.6342516883605768e-10
7121,positivity,0.00022177846775621866,1.6342516883605768e-10
7122,drck,0.001552447943624055,1.6342516883605768e-10
7123,bcz,0.00022177846775621866,1.6342516883605768e-10
7124,bio,0.00022177846775621866,1.6342516883605768e-10
7125,graphy,0.00022177846775621866,1.6342516883605768e-10
7126,unity,0.00044355671373419144,1.6342516883605768e-10
7127,marsia,0.00022177846775621866,1.6342516883605768e-10
7128,bhelle,0.00022177846775621866,1.6342516883605768e-10
7129,anywhere,0.00022177846775621866,1.6342516883605768e-10
7130,attitude,0.00022177846775621866,1.6342516883605768e-10
7131,constitution,0.0006653349597121642,1.6342516883605768e-10
7132,yah,0.00022177846775621866,1.6342516883605768e-10
7133,saunak,0.00022177846775621866,1.6342516883605768e-10
7134,bhatta,0.00022177846775621866,1.6342516883605768e-10
7135,prior,0.00022177846775621866,1.6342516883605768e-10
7136,compile,0.00022177846775621866,1.6342516883605768e-10
7137,pure,0.0008871132056901368,1.6342516883605768e-10
7138,float,0.00022177846775621866,1.6342516883605768e-10
7139,suppress,0.00044355671373419144,1.6342516883605768e-10
7140,submerge,0.00022177846775621866,1.6342516883605768e-10
7141,acknowledged,0.00022177846775621866,1.6342516883605768e-10
7142,scarehunted,0.00022177846775621866,1.6342516883605768e-10
7143,mere,0.00022177846775621866,1.6342516883605768e-10
7144,virtue,0.00022177846775621866,1.6342516883605768e-10
7145,lesson,0.00022177846775621866,1.6342516883605768e-10
7146,alienate,0.00022177846775621866,1.6342516883605768e-10
7147,birth,0.00022177846775621866,1.6342516883605768e-10
7148,lifetime,0.00022177846775621866,1.6342516883605768e-10
7149,behalf,0.00044355671373419144,1.6342516883605768e-10
7150,suppression,0.00022177846775621866,1.6342516883605768e-10
7151,leftist,0.00022177846775621866,1.6342516883605768e-10
7152,honesty,0.00022177846775621866,1.6342516883605768e-10
7153,accurate,0.00022177846775621866,1.6342516883605768e-10
7154,assembly,0.00044355671373419144,1.6342516883605768e-10
7155,econimically,0.00022177846775621866,1.6342516883605768e-10
7156,culturuly,0.00022177846775621866,1.6342516883605768e-10
7157,impressive,0.00044355671373419144,1.6342516883605768e-10
7158,childhoodreally,0.00022177846775621866,1.6342516883605768e-10
7159,rautsir,0.00022177846775621866,1.6342516883605768e-10
7160,peoplelove,0.00022177846775621866,1.6342516883605768e-10
7161,doshro,0.00022177846775621866,1.6342516883605768e-10
7162,nagarik,0.00044355671373419144,1.6342516883605768e-10
7163,parepaxi,0.00022177846775621866,1.6342516883605768e-10
7164,tribe,0.00044355671373419144,1.6342516883605768e-10
7165,domai,0.00022177846775621866,1.6342516883605768e-10
7166,skill,0.00044355671373419144,1.6342516883605768e-10
7167,missunderstanding,0.00022177846775621866,1.6342516883605768e-10
7168,buttruth,0.00022177846775621866,1.6342516883605768e-10
7169,resolve,0.00044355671373419144,1.6342516883605768e-10
7170,arise,0.00022177846775621866,1.6342516883605768e-10
7171,someday,0.0006653349597121642,1.6342516883605768e-10
7172,roof,0.00044355671373419144,1.6342516883605768e-10
7173,exchange,0.00044355671373419144,1.6342516883605768e-10
7174,belief,0.00022177846775621866,1.6342516883605768e-10
7175,gre,0.00044355671373419144,1.6342516883605768e-10
7176,presentationsubscribed,0.00022177846775621866,1.6342516883605768e-10
7177,personjournalist,0.00022177846775621866,1.6342516883605768e-10
7178,rauts,0.00022177846775621866,1.6342516883605768e-10
7179,investigative,0.0006653349597121642,1.6342516883605768e-10
7180,manohar,0.00022177846775621866,1.6342516883605768e-10
7181,yadavs,0.00022177846775621866,1.6342516883605768e-10
7182,custodial,0.00022177846775621866,1.6342516883605768e-10
7183,bravo,0.0008871132056901368,1.6342516883605768e-10
7184,chnage,0.00022177846775621866,1.6342516883605768e-10
7185,hernia,0.00022177846775621866,1.6342516883605768e-10
7186,wowww,0.0006653349597121642,1.6342516883605768e-10
7187,truthfull,0.00022177846775621866,1.6342516883605768e-10
7188,warrior,0.00022177846775621866,1.6342516883605768e-10
7189,greatkeep,0.00022177846775621866,1.6342516883605768e-10
7190,wherever,0.00022177846775621866,1.6342516883605768e-10
7191,zck,0.00022177846775621866,1.6342516883605768e-10
7192,osho,0.00044355671373419144,1.6342516883605768e-10
7193,regularly,0.00022177846775621866,1.6342516883605768e-10
7194,thoughtful,0.00044355671373419144,1.6342516883605768e-10
7195,analysisinspiringlets,0.00022177846775621866,1.6342516883605768e-10
7196,nabhae,0.00022177846775621866,1.6342516883605768e-10
7197,stroger,0.00022177846775621866,1.6342516883605768e-10
7198,adibasi,0.00044355671373419144,1.6342516883605768e-10
7199,janajati,0.00022177846775621866,1.6342516883605768e-10
7200,languages,0.00022177846775621866,1.6342516883605768e-10
7201,suppressed,0.00022177846775621866,1.6342516883605768e-10
7202,suffocate,0.00022177846775621866,1.6342516883605768e-10
7203,distribution,0.00022177846775621866,1.6342516883605768e-10
7204,heterogeneous,0.00022177846775621866,1.6342516883605768e-10
7205,vaccum,0.00022177846775621866,1.6342516883605768e-10
7206,handle,0.00022177846775621866,1.6342516883605768e-10
7207,vaccums,0.00022177846775621866,1.6342516883605768e-10
7208,challanges,0.00022177846775621866,1.6342516883605768e-10
7209,multi,0.00022177846775621866,1.6342516883605768e-10
7210,downton,0.00022177846775621866,1.6342516883605768e-10
7211,abbey,0.00022177846775621866,1.6342516883605768e-10
7212,sita,0.00022177846775621866,1.6342516883605768e-10
7213,aaudaina,0.00022177846775621866,1.6342516883605768e-10
7214,bullshit,0.00022177846775621866,1.6342516883605768e-10
7215,declared,0.00022177846775621866,1.6342516883605768e-10
7216,judgement,0.00022177846775621866,1.6342516883605768e-10
7217,withstand,0.00022177846775621866,1.6342516883605768e-10
7218,initially,0.00022177846775621866,1.6342516883605768e-10
7219,rally,0.00022177846775621866,1.6342516883605768e-10
7220,controversial,0.00022177846775621866,1.6342516883605768e-10
7221,crave,0.00022177846775621866,1.6342516883605768e-10
7222,cmon,0.00022177846775621866,1.6342516883605768e-10
7223,realistically,0.00022177846775621866,1.6342516883605768e-10
7224,bisect,0.00022177846775621866,1.6342516883605768e-10
7225,creative,0.00044355671373419144,1.6342516883605768e-10
7226,dispute,0.00044355671373419144,1.6342516883605768e-10
7227,muchhh,0.00022177846775621866,1.6342516883605768e-10
7228,execellent,0.00022177846775621866,1.6342516883605768e-10
7229,kalikot,0.00022177846775621866,1.6342516883605768e-10
7230,constituent,0.00022177846775621866,1.6342516883605768e-10
7231,lorry,0.00022177846775621866,1.6342516883605768e-10
7232,driver,0.00022177846775621866,1.6342516883605768e-10
7233,nepale,0.00022177846775621866,1.6342516883605768e-10
7234,visionary,0.00022177846775621866,1.6342516883605768e-10
7235,sirjay,0.00022177846775621866,1.6342516883605768e-10
7236,overthink,0.00022177846775621866,1.6342516883605768e-10
7237,as,0.00022177846775621866,1.6342516883605768e-10
7238,mouth,0.00022177846775621866,1.6342516883605768e-10
7239,gut,0.00022177846775621866,1.6342516883605768e-10
7240,governmentwith,0.00022177846775621866,1.6342516883605768e-10
7241,undisputed,0.00022177846775621866,1.6342516883605768e-10
7242,hit,0.0006653349597121642,1.6342516883605768e-10
7243,deserves,0.00022177846775621866,1.6342516883605768e-10
7244,medias,0.00022177846775621866,1.6342516883605768e-10
7245,nepalisalute,0.00022177846775621866,1.6342516883605768e-10
7246,mature,0.00022177846775621866,1.6342516883605768e-10
7247,bhattrai,0.00022177846775621866,1.6342516883605768e-10
7248,povs,0.00022177846775621866,1.6342516883605768e-10
7249,production,0.00022177846775621866,1.6342516883605768e-10
7250,tallanted,0.00022177846775621866,1.6342516883605768e-10
7251,petron,0.00022177846775621866,1.6342516883605768e-10
7252,ac,0.00022177846775621866,1.6342516883605768e-10
7253,dpesh,0.00022177846775621866,1.6342516883605768e-10
7254,upendra,0.00044355671373419144,1.6342516883605768e-10
7255,rauthe,0.00022177846775621866,1.6342516883605768e-10
7256,apreciating,0.00022177846775621866,1.6342516883605768e-10
7257,bonding,0.00022177846775621866,1.6342516883605768e-10
7258,rout,0.0011088914516681095,1.6342516883605768e-10
7259,awaited,0.00022177846775621866,1.6342516883605768e-10
7260,misconcept,0.00022177846775621866,1.6342516883605768e-10
7261,physicallywe,0.00022177846775621866,1.6342516883605768e-10
7262,wirelessly,0.00022177846775621866,1.6342516883605768e-10
7263,sucessful,0.00022177846775621866,1.6342516883605768e-10
7264,shy,0.00022177846775621866,1.6342516883605768e-10
7265,somebody,0.00022177846775621866,1.6342516883605768e-10
7266,aare,0.00022177846775621866,1.6342516883605768e-10
7267,madheshisthank,0.00022177846775621866,1.6342516883605768e-10
7268,playlist,0.00022177846775621866,1.6342516883605768e-10
7269,pleasure,0.00044355671373419144,1.6342516883605768e-10
7270,mine,0.00022177846775621866,1.6342516883605768e-10
7271,cherry,0.00022177846775621866,1.6342516883605768e-10
7272,cake,0.00022177846775621866,1.6342516883605768e-10
7273,baisness,0.00022177846775621866,1.6342516883605768e-10
7274,aayog,0.00022177846775621866,1.6342516883605768e-10
7275,harassment,0.00022177846775621866,1.6342516883605768e-10
7276,bureaucrat,0.00022177846775621866,1.6342516883605768e-10
7277,backfire,0.00022177846775621866,1.6342516883605768e-10
7278,kailali,0.00044355671373419144,1.6342516883605768e-10
7279,jahan,0.00022177846775621866,1.6342516883605768e-10
7280,rhitik,0.00022177846775621866,1.6342516883605768e-10
7281,ee,0.00022177846775621866,1.6342516883605768e-10
7282,velai,0.00022177846775621866,1.6342516883605768e-10
7283,successful,0.00022177846775621866,1.6342516883605768e-10
7284,design,0.00044355671373419144,1.6342516883605768e-10
7285,green,0.00022177846775621866,1.6342516883605768e-10
7286,magicman,0.00022177846775621866,1.6342516883605768e-10
7287,homeminister,0.00022177846775621866,1.6342516883605768e-10
7288,vaidye,0.00022177846775621866,1.6342516883605768e-10
7289,badlinxa,0.00022177846775621866,1.6342516883605768e-10
7290,vas,0.00022177846775621866,1.6342516883605768e-10
7291,instill,0.00022177846775621866,1.6342516883605768e-10
7292,merit,0.00022177846775621866,1.6342516883605768e-10
7293,brain,0.00044355671373419144,1.6342516883605768e-10
7294,comply,0.00022177846775621866,1.6342516883605768e-10
7295,bother,0.00044355671373419144,1.6342516883605768e-10
7296,maninspiring,0.00022177846775621866,1.6342516883605768e-10
7297,discrimonation,0.00022177846775621866,1.6342516883605768e-10
7298,yea,0.00022177846775621866,1.6342516883605768e-10
7299,rose,0.00022177846775621866,1.6342516883605768e-10
7300,symbolize,0.00022177846775621866,1.6342516883605768e-10
7301,stability,0.00022177846775621866,1.6342516883605768e-10
7302,legendkeep,0.00022177846775621866,1.6342516883605768e-10
7303,appropriate,0.00022177846775621866,1.6342516883605768e-10
7304,segregation,0.00022177846775621866,1.6342516883605768e-10
7305,redeemer,0.00022177846775621866,1.6342516883605768e-10
7306,medhesi,0.00022177846775621866,1.6342516883605768e-10
7307,ladayi,0.00022177846775621866,1.6342516883605768e-10
7308,legacy,0.00022177846775621866,1.6342516883605768e-10
7309,xorerw,0.00022177846775621866,1.6342516883605768e-10
7310,aayomost,0.00022177846775621866,1.6342516883605768e-10
7311,stroy,0.00022177846775621866,1.6342516883605768e-10
7312,babalck,0.00022177846775621866,1.6342516883605768e-10
7313,dherainai,0.00022177846775621866,1.6342516883605768e-10
7314,phd,0.00022177846775621866,1.6342516883605768e-10
7315,holder,0.00022177846775621866,1.6342516883605768e-10
7316,cambridge,0.00022177846775621866,1.6342516883605768e-10
7317,prestigious,0.00022177846775621866,1.6342516883605768e-10
7318,pound,0.00022177846775621866,1.6342516883605768e-10
7319,solute,0.00022177846775621866,1.6342516883605768e-10
7320,brotheryour,0.00022177846775621866,1.6342516883605768e-10
7321,raytheon,0.00022177846775621866,1.6342516883605768e-10
7322,designer,0.00022177846775621866,1.6342516883605768e-10
7323,manufacturer,0.00022177846775621866,1.6342516883605768e-10
7324,gajab,0.00022177846775621866,1.6342516883605768e-10
7325,breaking,0.00022177846775621866,1.6342516883605768e-10
7326,trendunite,0.00022177846775621866,1.6342516883605768e-10
7327,trendmadhes,0.00022177846775621866,1.6342516883605768e-10
7328,peoplewe,0.00022177846775621866,1.6342516883605768e-10
7329,seal,0.00022177846775621866,1.6342516883605768e-10
7330,bluff,0.00022177846775621866,1.6342516883605768e-10
7331,tool,0.00022177846775621866,1.6342516883605768e-10
7332,shape,0.00044355671373419144,1.6342516883605768e-10
7333,gd,0.00022177846775621866,1.6342516883605768e-10
7334,taboo,0.00022177846775621866,1.6342516883605768e-10
7335,him,0.00022177846775621866,1.6342516883605768e-10
7336,hasnt,0.00044355671373419144,1.6342516883605768e-10
7337,hjim,0.00022177846775621866,1.6342516883605768e-10
7338,presenter,0.00022177846775621866,1.6342516883605768e-10
7339,distance,0.00044355671373419144,1.6342516883605768e-10
7340,suspend,0.00044355671373419144,1.6342516883605768e-10
7341,arrange,0.00022177846775621866,1.6342516883605768e-10
7342,random,0.00044355671373419144,1.6342516883605768e-10
7343,convince,0.00022177846775621866,1.6342516883605768e-10
7344,himher,0.00022177846775621866,1.6342516883605768e-10
7345,utterpradesh,0.00022177846775621866,1.6342516883605768e-10
7346,struggler,0.00022177846775621866,1.6342516883605768e-10
7347,lost,0.00022177846775621866,1.6342516883605768e-10
7348,solo,0.00022177846775621866,1.6342516883605768e-10
7349,nahudai,0.00022177846775621866,1.6342516883605768e-10
7350,vandiye,0.00022177846775621866,1.6342516883605768e-10
7351,misrepresent,0.00022177846775621866,1.6342516883605768e-10
7352,misinterpret,0.00022177846775621866,1.6342516883605768e-10
7353,legitimate,0.00022177846775621866,1.6342516883605768e-10
7354,thwarted,0.00022177846775621866,1.6342516883605768e-10
7355,victimize,0.00022177846775621866,1.6342516883605768e-10
7356,deserved,0.00022177846775621866,1.6342516883605768e-10
7357,parliamentary,0.00022177846775621866,1.6342516883605768e-10
7358,khojne,0.00022177846775621866,1.6342516883605768e-10
7359,lamichane,0.00044355671373419144,1.6342516883605768e-10
7360,sunnus,0.00022177846775621866,1.6342516883605768e-10
7361,brw,0.00022177846775621866,1.6342516883605768e-10
7362,awsome,0.00044355671373419144,1.6342516883605768e-10
7363,reporting,0.00022177846775621866,1.6342516883605768e-10
7364,salaute,0.00022177846775621866,1.6342516883605768e-10
7365,intension,0.00022177846775621866,1.6342516883605768e-10
